lemma,pos,count,freq_per_100000
intrigue,VERB,64,0.48246427069381603
intrigued,ADJ,3,0.022615512688772627
intriguer,NOUN,1,0.0075385042295908755
intrigues,PROPN,1,0.0075385042295908755
intriguing,ADJ,196,1.4775468289998117
intriguing,PROPN,3,0.022615512688772627
intriguingly,ADV,22,0.16584709305099926
intrinsic,ADJ,143,1.0780061048314953
intrinsic,NOUN,3,0.022615512688772627
intrinsic,PROPN,10,0.07538504229590876
intrinsically,ADV,33,0.2487706395764989
introduce,NOUN,5,0.03769252114795438
introduce,PROPN,1,0.0075385042295908755
introduce,VERB,1068,8.051122517203055
introduces,PROPN,1,0.0075385042295908755
introducing,NOUN,1,0.0075385042295908755
introducing,PROPN,1,0.0075385042295908755
introduction,NOUN,500,3.769252114795438
introduction,PROPN,112,0.8443124737141781
introduction,VERB,14,0.10553905921427226
introductions,PROPN,1,0.0075385042295908755
introductory,ADJ,48,0.361848203020362
introductory,NOUN,15,0.11307756344386313
introductory,PROPN,2,0.015077008459181751
introgression,NOUN,11,0.08292354652549963
intron,ADJ,1,0.0075385042295908755
intron,NOUN,714,5.382492019927885
intron,PROPN,326,2.4575523788466254
intron,VERB,30,0.22615512688772627
introns,PROPN,30,0.22615512688772627
introspection,NOUN,13,0.09800055498468138
introspection,PROPN,1,0.0075385042295908755
introspective,ADJ,9,0.06784653806631788
introspective,ADV,1,0.0075385042295908755
introspective,PROPN,1,0.0075385042295908755
introversion,NOUN,1,0.0075385042295908755
introvert,NOUN,2,0.015077008459181751
introvert,VERB,3,0.022615512688772627
intrude,NOUN,4,0.030154016918363502
intrude,VERB,25,0.1884626057397719
intruded,ADJ,1,0.0075385042295908755
intruder,NOUN,22,0.16584709305099926
intrusion,NOUN,68,0.5126182876121795
intrusive,ADJ,46,0.3467711945611803
intrusive,PROPN,2,0.015077008459181751
intrusiveness,NOUN,1,0.0075385042295908755
intubate,VERB,8,0.060308033836727004
intubation,NOUN,15,0.11307756344386313
intuit,PROPN,4,0.030154016918363502
intuit,VERB,9,0.06784653806631788
intuition,NOUN,52,0.3920022199387255
intuitionist,NOUN,1,0.0075385042295908755
intuitionist,PROPN,5,0.03769252114795438
intuitive,ADJ,48,0.361848203020362
intuitive,NOUN,1,0.0075385042295908755
intuitively,ADV,40,0.301540169183635
inturned,ADJ,1,0.0075385042295908755
inuit,NOUN,1,0.0075385042295908755
inuit,PROPN,52,0.3920022199387255
inulin,NOUN,6,0.04523102537754525
inulin,PROPN,19,0.14323158036222663
inundate,ADJ,1,0.0075385042295908755
inundate,VERB,26,0.19600110996936276
inundation,NOUN,1,0.0075385042295908755
inure,VERB,10,0.07538504229590876
inurement,ADJ,1,0.0075385042295908755
invade,ADJ,1,0.0075385042295908755
invade,NOUN,1,0.0075385042295908755
invade,PROPN,1,0.0075385042295908755
invade,VERB,281,2.118319688515036
invaded,ADJ,4,0.030154016918363502
invader,ADP,1,0.0075385042295908755
invader,NOUN,84,0.6332343552856335
invaders,PROPN,4,0.030154016918363502
invades,ADP,7,0.05276952960713613
invades,VERB,1,0.0075385042295908755
invading,ADJ,1,0.0075385042295908755
invading,NOUN,1,0.0075385042295908755
invaginate,VERB,4,0.030154016918363502
invaginated,ADJ,1,0.0075385042295908755
invagination,NOUN,6,0.04523102537754525
invalid,ADJ,44,0.3316941861019985
invalid,NOUN,5,0.03769252114795438
invalid,VERB,4,0.030154016918363502
invalidate,VERB,35,0.26384764803568067
invalidation,NOUN,3,0.022615512688772627
invaluable,ADJ,49,0.36938670724995293
invariable,ADJ,2,0.015077008459181751
invariably,ADV,139,1.0478520879131317
invariably,PROPN,1,0.0075385042295908755
invariance,NOUN,5,0.03769252114795438
invariant,ADJ,68,0.5126182876121795
invariant,NOUN,6,0.04523102537754525
invariantly,ADV,1,0.0075385042295908755
invasion,ADJ,1,0.0075385042295908755
invasion,NOUN,490,3.693867072499529
invasion,PROPN,12,0.0904620507550905
invasive,ADJ,232,1.7489329812650831
invasively,ADV,5,0.03769252114795438
invasiveness,NOUN,4,0.030154016918363502
invasiveness,PROPN,1,0.0075385042295908755
invective,ADJ,1,0.0075385042295908755
invective,NOUN,9,0.06784653806631788
inveigh,VERB,13,0.09800055498468138
inveigle,VERB,2,0.015077008459181751
invenit,PROPN,1,0.0075385042295908755
invent,NOUN,7,0.05276952960713613
invent,VERB,343,2.58570695074967
invented,ADJ,5,0.03769252114795438
invention,NOUN,153,1.1533911471274039
invention,PROPN,4,0.030154016918363502
inventions,PROPN,8,0.060308033836727004
inventive,ADJ,55,0.4146177326274982
inventive,PROPN,3,0.022615512688772627
inventiveness,NOUN,11,0.08292354652549963
inventor,NOUN,49,0.36938670724995293
inventor,PROPN,2,0.015077008459181751
inventories,PROPN,2,0.015077008459181751
inventors,PROPN,2,0.015077008459181751
inventory,NOUN,418,3.151094767968986
inventory,PROPN,33,0.2487706395764989
inventory,VERB,2,0.015077008459181751
inverness,PROPN,3,0.022615512688772627
inverse,ADJ,20,0.1507700845918175
inverse,NOUN,90,0.6784653806631789
inverse,PROPN,5,0.03769252114795438
inverse,VERB,2,0.015077008459181751
inversely,ADV,47,0.3543096987907712
inversion,ADJ,1,0.0075385042295908755
inversion,NOUN,126,0.9498515329284504
inversion,PROPN,1,0.0075385042295908755
invert,VERB,127,0.9573900371580412
invertase,NOUN,10,0.07538504229590876
invertase,PROPN,2,0.015077008459181751
invertebrate,ADJ,19,0.14323158036222663
invertebrate,NOUN,20,0.1507700845918175
invertebrate,PROPN,4,0.030154016918363502
invertebrate,VERB,11,0.08292354652549963
inverted,ADJ,5,0.03769252114795438
inverted,NOUN,1,0.0075385042295908755
invest,NOUN,4,0.030154016918363502
invest,PROPN,3,0.022615512688772627
invest,VERB,501,3.7767906190250287
invested,PROPN,1,0.0075385042295908755
investigate,ADJ,6,0.04523102537754525
investigate,NOUN,2,0.015077008459181751
investigate,VERB,1165,8.78235742747337
investigated,ADJ,5,0.03769252114795438
investigating,NOUN,1,0.0075385042295908755
investigating,PROPN,2,0.015077008459181751
investigation,NOUN,1545,11.646989034717903
investigation,PROPN,71,0.5352338003009521
investigational,ADJ,3,0.022615512688772627
investigational,PROPN,3,0.022615512688772627
investigations,PROPN,47,0.3543096987907712
investigative,ADJ,144,1.085544609061086
investigative,NOUN,1,0.0075385042295908755
investigative,PROPN,7,0.05276952960713613
investigator,NOUN,788,5.94034133291761
investigator,PROPN,6,0.04523102537754525
investigator,VERB,2,0.015077008459181751
investigators,PROPN,3,0.022615512688772627
investigatory,ADJ,8,0.060308033836727004
investing,NOUN,41,0.3090786734132259
investing,PROPN,1,0.0075385042295908755
investitive,ADJ,1,0.0075385042295908755
investiture,NOUN,3,0.022615512688772627
investment,ADJ,1,0.0075385042295908755
investment,NOUN,1281,9.656823918105912
investment,PROPN,68,0.5126182876121795
investments,PROPN,15,0.11307756344386313
investor,NOUN,622,4.688949630805524
investor,PROPN,11,0.08292354652549963
investors,PROPN,6,0.04523102537754525
inveterate,ADJ,6,0.04523102537754525
inveterate,PROPN,1,0.0075385042295908755
inviability,NOUN,2,0.015077008459181751
inviable,ADJ,7,0.05276952960713613
invidious,ADJ,9,0.06784653806631788
invigilate,VERB,1,0.0075385042295908755
invigorate,VERB,18,0.13569307613263576
invigorated,ADJ,1,0.0075385042295908755
invigorating,ADJ,3,0.022615512688772627
invigoration,NOUN,1,0.0075385042295908755
invincibility,NOUN,9,0.06784653806631788
invincible,ADJ,19,0.14323158036222663
inviolability,NOUN,1,0.0075385042295908755
inviolable,ADJ,5,0.03769252114795438
invisibility,NOUN,4,0.030154016918363502
invisible,ADJ,107,0.8066199525662237
invisible,PROPN,30,0.22615512688772627
invisible,VERB,3,0.022615512688772627
invisibly,ADV,11,0.08292354652549963
invitation,NOUN,188,1.4172387951630847
invitational,ADJ,2,0.015077008459181751
invitational,NOUN,2,0.015077008459181751
invitational,PROPN,1,0.0075385042295908755
invite,ADJ,1,0.0075385042295908755
invite,ADV,1,0.0075385042295908755
invite,NOUN,10,0.07538504229590876
invite,PROPN,1,0.0075385042295908755
invite,VERB,627,4.726642151953479
invited,ADJ,1,0.0075385042295908755
invitee,NOUN,1,0.0075385042295908755
inviting,ADJ,12,0.0904620507550905
inviting,NOUN,3,0.022615512688772627
invitingly,ADV,1,0.0075385042295908755
invocation,NOUN,35,0.26384764803568067
invoice,ADJ,5,0.03769252114795438
invoice,NOUN,84,0.6332343552856335
invoice,PROPN,2,0.015077008459181751
invoice,VERB,3,0.022615512688772627
invoicing,NOUN,1,0.0075385042295908755
invoke,NOUN,3,0.022615512688772627
invoke,VERB,250,1.884626057397719
invoked,ADJ,3,0.022615512688772627
invoking,NOUN,3,0.022615512688772627
involuntarily,ADV,9,0.06784653806631788
involuntary,ADJ,60,0.45231025377545253
involute,VERB,1,0.0075385042295908755
involuted,ADJ,1,0.0075385042295908755
involution,NOUN,6,0.04523102537754525
involve,NOUN,3,0.022615512688772627
involve,PROPN,2,0.015077008459181751
involve,VERB,4242,31.978334941924494
involved,ADJ,235,1.7715484939538557
involved,PROPN,1,0.0075385042295908755
involvement,NOUN,511,3.8521756613209375
involvement,PROPN,12,0.0904620507550905
invulnerability,NOUN,3,0.022615512688772627
invulnerable,ADJ,9,0.06784653806631788
inward,ADJ,17,0.12815457190304488
inward,ADV,16,0.12061606767345401
inward,NOUN,1,0.0075385042295908755
inwardly,ADJ,1,0.0075385042295908755
inwardly,ADV,5,0.03769252114795438
inwardness,NOUN,2,0.015077008459181751
inwit,PROPN,1,0.0075385042295908755
inwood,PROPN,4,0.030154016918363502
io,PROPN,11,0.08292354652549963
iocs,PROPN,1,0.0075385042295908755
iodide,NOUN,33,0.2487706395764989
iodide,PROPN,19,0.14323158036222663
iodinate,VERB,4,0.030154016918363502
iodine,ADJ,1,0.0075385042295908755
iodine,NOUN,6,0.04523102537754525
iodine,PROPN,3,0.022615512688772627
iodine,VERB,1,0.0075385042295908755
iodize,VERB,1,0.0075385042295908755
iodothyronine,NOUN,1,0.0075385042295908755
ion,ADP,7,0.05276952960713613
ion,NOUN,264,1.9901651166119911
ion,PROPN,19,0.14323158036222663
ionia,PROPN,7,0.05276952960713613
ionian,ADJ,11,0.08292354652549963
ionian,PROPN,2,0.015077008459181751
ionic,ADJ,59,0.4447717495458617
ionic,PROPN,8,0.060308033836727004
ionics,PROPN,1,0.0075385042295908755
ionization,NOUN,11,0.08292354652549963
ionization,PROPN,7,0.05276952960713613
ionize,VERB,9,0.06784653806631788
ionized,ADJ,3,0.022615512688772627
ionizing,NOUN,1,0.0075385042295908755
ionizing,PROPN,6,0.04523102537754525
ionomer,PRON,2,0.015077008459181751
ionomer,PROPN,9,0.06784653806631788
ionophore,ADJ,2,0.015077008459181751
ionophore,ADV,2,0.015077008459181751
ionophore,NOUN,12,0.0904620507550905
ionophore,NUM,1,0.0075385042295908755
ionophore,VERB,1,0.0075385042295908755
ionosphere,PROPN,1,0.0075385042295908755
ions,PROPN,2,0.015077008459181751
ios,PROPN,7,0.05276952960713613
iota,NOUN,9,0.06784653806631788
iota,PROPN,5,0.03769252114795438
iotacism,NOUN,1,0.0075385042295908755
iou,NOUN,5,0.03769252114795438
iowa,PROPN,387,2.917401136851669
iowans,PROPN,10,0.07538504229590876
ipl,PROPN,8,0.060308033836727004
ipm,NOUN,3,0.022615512688772627
ipm,PROPN,32,0.24123213534690802
ipo,NOUN,66,0.4975412791529978
ipo,PROPN,48,0.361848203020362
ipratropium,NOUN,1,0.0075385042295908755
ipsilateral,ADJ,13,0.09800055498468138
ipsilaterally,ADV,1,0.0075385042295908755
ipso,NOUN,1,0.0075385042295908755
ipso,VERB,1,0.0075385042295908755
ipso,X,7,0.05276952960713613
ir,NOUN,21,0.15830858882140839
ir,PROPN,74,0.5578493129897248
ira,ADJ,1,0.0075385042295908755
ira,NOUN,18,0.13569307613263576
ira,PROPN,185,1.3946232824743119
ira,VERB,1,0.0075385042295908755
irak,PROPN,1,0.0075385042295908755
iran,PROPN,391,2.947555153770032
iranian,ADJ,114,0.8593894821733599
iranian,PROPN,6,0.04523102537754525
iranians,PROPN,22,0.16584709305099926
iraq,ADJ,2,0.015077008459181751
iraq,PROPN,904,6.814807823550152
iraqi,ADJ,286,2.1560122096629906
iraqi,PROPN,22,0.16584709305099926
iraqis,PROPN,61,0.45984875800504343
irascible,ADJ,5,0.03769252114795438
irate,ADJ,21,0.15830858882140839
irate,PROPN,2,0.015077008459181751
irately,ADV,1,0.0075385042295908755
ire,NOUN,17,0.12815457190304488
ire,PROPN,4,0.030154016918363502
ire,VERB,1,0.0075385042295908755
ireland,PROPN,358,2.6987845141935334
irene,PROPN,8,0.060308033836727004
irenic,ADJ,4,0.030154016918363502
ires,ADV,2,0.015077008459181751
ires,NOUN,1,0.0075385042295908755
ires,PROPN,4,0.030154016918363502
irian,PROPN,1,0.0075385042295908755
iridescent,ADJ,1,0.0075385042295908755
iridescent,NOUN,4,0.030154016918363502
iridium,PROPN,3,0.022615512688772627
iridodonesis,NOUN,1,0.0075385042295908755
iris,ADJ,6,0.04523102537754525
iris,NOUN,16,0.12061606767345401
iris,PROPN,85,0.6407728595152244
irish,ADJ,348,2.6233994718976246
irish,PROPN,233,1.756471485494674
irishman,PROPN,7,0.05276952960713613
irishmen,PROPN,6,0.04523102537754525
irishwoman,NOUN,1,0.0075385042295908755
irk,ADJ,1,0.0075385042295908755
irk,NOUN,1,0.0075385042295908755
irk,PROPN,2,0.015077008459181751
irk,VERB,25,0.1884626057397719
irking,ADJ,1,0.0075385042295908755
irksome,ADJ,10,0.07538504229590876
irksome,PROPN,3,0.022615512688772627
irksomely,ADV,1,0.0075385042295908755
iron,NOUN,509,3.837098652861756
iron,PROPN,74,0.5578493129897248
iron,VERB,38,0.28646316072445327
ironclad,ADJ,7,0.05276952960713613
ironclad,PROPN,4,0.030154016918363502
ironic,ADJ,180,1.3569307613263577
ironic,PROPN,2,0.015077008459181751
ironic,VERB,1,0.0075385042295908755
ironical,ADJ,3,0.022615512688772627
ironically,ADV,88,0.663388372203997
ironing,ADJ,1,0.0075385042295908755
ironing,NOUN,2,0.015077008459181751
ironing,PROPN,1,0.0075385042295908755
ironist,NOUN,10,0.07538504229590876
ironist,PROPN,1,0.0075385042295908755
ironized,ADJ,1,0.0075385042295908755
ironman,PROPN,5,0.03769252114795438
ironmen,PROPN,1,0.0075385042295908755
ironmonger,NOUN,1,0.0075385042295908755
ironmongery,NOUN,1,0.0075385042295908755
irons,PROPN,6,0.04523102537754525
ironside,NOUN,1,0.0075385042295908755
ironside,PROPN,1,0.0075385042295908755
ironsides,PROPN,2,0.015077008459181751
ironwood,NOUN,2,0.015077008459181751
ironwork,NOUN,5,0.03769252114795438
ironworker,NOUN,2,0.015077008459181751
irony,NOUN,238,1.7941640066426283
irony,PROPN,11,0.08292354652549963
iroquois,NOUN,1,0.0075385042295908755
iroquois,PROPN,15,0.11307756344386313
irpe,NOUN,1,0.0075385042295908755
irradiance,NOUN,5,0.03769252114795438
irradiate,VERB,29,0.2186166226581354
irradiated,ADJ,12,0.0904620507550905
irradiation,NOUN,70,0.5276952960713613
irradiation,PROPN,2,0.015077008459181751
irradiative,ADJ,1,0.0075385042295908755
irradiator,NOUN,3,0.022615512688772627
irrational,ADJ,61,0.45984875800504343
irrational,NOUN,2,0.015077008459181751
irrational,PROPN,3,0.022615512688772627
irrationalism,NOUN,1,0.0075385042295908755
irrationality,NOUN,11,0.08292354652549963
irrationally,ADV,8,0.060308033836727004
irreconcilable,ADJ,7,0.05276952960713613
irreconcilably,ADV,2,0.015077008459181751
irrecoverable,ADJ,3,0.022615512688772627
irredeemable,ADJ,3,0.022615512688772627
irredeemably,ADV,6,0.04523102537754525
irreducible,ADJ,4,0.030154016918363502
irrefragably,ADV,1,0.0075385042295908755
irrefutable,ADJ,13,0.09800055498468138
irrefutably,ADV,2,0.015077008459181751
irregardless,NOUN,5,0.03769252114795438
irregular,ADJ,53,0.39954072416831643
irregular,NOUN,3,0.022615512688772627
irregular,PROPN,1,0.0075385042295908755
irregularity,NOUN,36,0.2713861522652715
irregularly,ADV,15,0.11307756344386313
irregulars,PROPN,2,0.015077008459181751
irrelevance,NOUN,11,0.08292354652549963
irrelevance,PROPN,1,0.0075385042295908755
irrelevancy,NOUN,3,0.022615512688772627
irrelevancy,PROPN,1,0.0075385042295908755
irrelevant,ADJ,194,1.46246982054063
irrelevant,NOUN,4,0.030154016918363502
irrelevant,PROPN,2,0.015077008459181751
irrelevant,VERB,1,0.0075385042295908755
irrelevantly,ADV,1,0.0075385042295908755
irreligious,ADJ,3,0.022615512688772627
irremediable,ADJ,1,0.0075385042295908755
irremovable,ADJ,1,0.0075385042295908755
irreparable,ADJ,11,0.08292354652549963
irreparably,ADV,5,0.03769252114795438
irreplaceable,ADJ,7,0.05276952960713613
irrepressible,ADJ,14,0.10553905921427226
irrepressibly,ADV,1,0.0075385042295908755
irreproachable,ADJ,3,0.022615512688772627
irreproducible,ADJ,2,0.015077008459181751
irresistibility,NOUN,1,0.0075385042295908755
irresistible,ADJ,59,0.4447717495458617
irresistibly,ADV,7,0.05276952960713613
irresolute,NOUN,1,0.0075385042295908755
irresolution,NOUN,3,0.022615512688772627
irresolvable,ADJ,1,0.0075385042295908755
irrespective,ADJ,5,0.03769252114795438
irrespective,ADV,52,0.3920022199387255
irrespective,NOUN,5,0.03769252114795438
irrespective,PROPN,2,0.015077008459181751
irresponsibility,NOUN,18,0.13569307613263576
irresponsible,ADJ,94,0.7086193975815424
irresponsible,NOUN,1,0.0075385042295908755
irresponsible,VERB,2,0.015077008459181751
irresponsibly,ADV,5,0.03769252114795438
irretrievable,ADJ,1,0.0075385042295908755
irretrievably,ADV,3,0.022615512688772627
irreverence,NOUN,14,0.10553905921427226
irreverent,ADJ,24,0.180924101510181
irreverent,NOUN,4,0.030154016918363502
irreverently,ADV,1,0.0075385042295908755
irreversibility,NOUN,3,0.022615512688772627
irreversible,ADJ,50,0.3769252114795438
irreversibly,ADV,18,0.13569307613263576
irrevocability,NOUN,1,0.0075385042295908755
irrevocable,ADJ,6,0.04523102537754525
irrevocably,ADV,13,0.09800055498468138
irrigate,VERB,9,0.06784653806631788
irrigated,ADJ,4,0.030154016918363502
irrigation,NOUN,33,0.2487706395764989
irrigation,PROPN,8,0.060308033836727004
irrigationist,NOUN,1,0.0075385042295908755
irritability,NOUN,13,0.09800055498468138
irritability,PROPN,1,0.0075385042295908755
irritable,ADJ,13,0.09800055498468138
irritably,ADV,1,0.0075385042295908755
irritant,ADJ,13,0.09800055498468138
irritant,NOUN,11,0.08292354652549963
irritate,NOUN,1,0.0075385042295908755
irritate,VERB,96,0.723696406040724
irritated,ADJ,25,0.1884626057397719
irritating,ADJ,7,0.05276952960713613
irritating,NOUN,1,0.0075385042295908755
irritatingly,ADV,2,0.015077008459181751
irritation,NOUN,47,0.3543096987907712
irritation,PROPN,1,0.0075385042295908755
irritations,PROPN,1,0.0075385042295908755
irs,NOUN,5,0.03769252114795438
irs,PROPN,448,3.3772498948567122
is,ADV,775,5.842340777932929
is,NOUN,2,0.015077008459181751
is,NUM,9,0.06784653806631788
is,PROPN,13,0.09800055498468138
is,PUNCT,17,0.12815457190304488
is,VERB,1,0.0075385042295908755
is,X,1,0.0075385042295908755
isaac,PROPN,58,0.4372332453162708
isabel,PROPN,20,0.1507700845918175
isabella,PROPN,33,0.2487706395764989
isaiah,PROPN,46,0.3467711945611803
isba,PROPN,1,0.0075385042295908755
ischemia,NOUN,64,0.48246427069381603
ischemia,PROPN,11,0.08292354652549963
ischemic,ADJ,108,0.8141584567958146
ischemic,NOUN,4,0.030154016918363502
ischemic,PROPN,36,0.2713861522652715
ischia,PROPN,4,0.030154016918363502
ischial,ADJ,1,0.0075385042295908755
isdn,ADJ,3,0.022615512688772627
isdn,PROPN,11,0.08292354652549963
ise,PROPN,15,0.11307756344386313
ish,ADJ,9,0.06784653806631788
ish,NOUN,4,0.030154016918363502
ish,PROPN,25,0.1884626057397719
ish,PUNCT,2,0.015077008459181751
ishmael,PROPN,5,0.03769252114795438
ishtar,PROPN,4,0.030154016918363502
isinglass,NOUN,1,0.0075385042295908755
isis,PROPN,36,0.2713861522652715
islam,PROPN,171,1.2890842232600397
islamabad,PROPN,33,0.2487706395764989
islamic,ADJ,242,1.824318023560992
islamic,PROPN,122,0.9196975160100869
islamism,PROPN,3,0.022615512688772627
island,ADJ,4,0.030154016918363502
island,NOUN,2050,15.453933670661295
island,PROPN,675,5.088490354973841
island,VERB,1,0.0075385042295908755
islander,NOUN,48,0.361848203020362
islander,PROPN,12,0.0904620507550905
islanders,PROPN,10,0.07538504229590876
islands,PROPN,203,1.5303163586069477
isle,NOUN,16,0.12061606767345401
isle,PROPN,45,0.3392326903315894
isles,PROPN,16,0.12061606767345401
islet,ADJ,1,0.0075385042295908755
islet,NOUN,159,1.1986221725049493
islet,PROPN,7,0.05276952960713613
ism,NOUN,12,0.0904620507550905
ism,PROPN,4,0.030154016918363502
isms,PROPN,3,0.022615512688772627
isn't,NOUN,6,0.04523102537754525
isn't,PROPN,5,0.03769252114795438
isn't,VERB,11,0.08292354652549963
isn,PROPN,1,0.0075385042295908755
iso,NOUN,11,0.08292354652549963
iso,PROPN,5,0.03769252114795438
isoamyl,ADJ,3,0.022615512688772627
isoamyl,NOUN,4,0.030154016918363502
isoamyl,PROPN,2,0.015077008459181751
isoamyl,VERB,1,0.0075385042295908755
isobar,VERB,1,0.0075385042295908755
isobath,NOUN,1,0.0075385042295908755
isocaloric,ADJ,1,0.0075385042295908755
isochromosome,NOUN,1,0.0075385042295908755
isocratic,ADJ,1,0.0075385042295908755
isoelectric,ADJ,10,0.07538504229590876
isoenzyme,NOUN,5,0.03769252114795438
isoenzyme,PROPN,1,0.0075385042295908755
isoflavone,NOUN,7,0.05276952960713613
isoflavone,PROPN,2,0.015077008459181751
isogamous,ADJ,6,0.04523102537754525
isogamy,ADJ,1,0.0075385042295908755
isogamy,NOUN,1,0.0075385042295908755
isogamy,PROPN,1,0.0075385042295908755
isogenic,ADJ,35,0.26384764803568067
isogenic,PROPN,2,0.015077008459181751
isogloss,NOUN,2,0.015077008459181751
isolatable,ADJ,6,0.04523102537754525
isolate,ADJ,29,0.2186166226581354
isolate,NOUN,190,1.4323158036222663
isolate,VERB,1177,8.872819478228461
isolated,ADJ,120,0.9046205075509051
isolating,ADJ,2,0.015077008459181751
isolating,NOUN,2,0.015077008459181751
isolation,NOUN,423,3.18878728911694
isolation,PROPN,41,0.3090786734132259
isolationism,NOUN,14,0.10553905921427226
isolationism,PROPN,4,0.030154016918363502
isolationist,ADJ,11,0.08292354652549963
isolationist,NOUN,14,0.10553905921427226
isolationist,PROPN,1,0.0075385042295908755
isolationists,PROPN,4,0.030154016918363502
isolator,NOUN,1,0.0075385042295908755
isoleucine,ADJ,2,0.015077008459181751
isoleucine,NOUN,2,0.015077008459181751
isoleucine,PROPN,17,0.12815457190304488
isoline,NOUN,1,0.0075385042295908755
isolog,ADJ,1,0.0075385042295908755
isolog,NOUN,8,0.060308033836727004
isomer,NOUN,2,0.015077008459181751
isomerase,ADP,2,0.015077008459181751
isomerase,NOUN,16,0.12061606767345401
isomerization,NOUN,1,0.0075385042295908755
isomerize,VERB,1,0.0075385042295908755
isomers,PROPN,1,0.0075385042295908755
isometric,ADJ,8,0.060308033836727004
isometric,NOUN,2,0.015077008459181751
isoniazid,NOUN,3,0.022615512688772627
isoniazide,NOUN,2,0.015077008459181751
isooctane,ADJ,1,0.0075385042295908755
isooctane,PROPN,1,0.0075385042295908755
isopentane,ADJ,1,0.0075385042295908755
isopentane,NOUN,2,0.015077008459181751
isoprenaline,NOUN,1,0.0075385042295908755
isoprenoid,ADJ,13,0.09800055498468138
isoprenoid,NOUN,11,0.08292354652549963
isoprenoid,PROPN,1,0.0075385042295908755
isopropanol,NOUN,8,0.060308033836727004
isopropanol,PROPN,2,0.015077008459181751
isopropyl,NOUN,7,0.05276952960713613
isopropyl,PROPN,8,0.060308033836727004
isoproterenol,NOUN,20,0.1507700845918175
isoproterenol,PROPN,2,0.015077008459181751
isopycnic,ADJ,1,0.0075385042295908755
isoscele,NOUN,2,0.015077008459181751
isosteric,ADJ,3,0.022615512688772627
isotherm,NOUN,6,0.04523102537754525
isothermal,ADJ,9,0.06784653806631788
isothermal,PROPN,1,0.0075385042295908755
isothiocyanate,NOUN,26,0.19600110996936276
isothiocyanate,PROPN,4,0.030154016918363502
isotonic,ADJ,5,0.03769252114795438
isotonic,PROPN,2,0.015077008459181751
isotope,NOUN,11,0.08292354652549963
isotope,PROPN,1,0.0075385042295908755
isotopes,PROPN,1,0.0075385042295908755
isotopic,ADJ,3,0.022615512688772627
isotopic,PROPN,2,0.015077008459181751
isotopy,NOUN,1,0.0075385042295908755
isotropic,ADJ,4,0.030154016918363502
isotropic,NOUN,1,0.0075385042295908755
isotype,NOUN,142,1.0704676006019043
isotype,PROPN,12,0.0904620507550905
isotype,VERB,1,0.0075385042295908755
isotypes,PROPN,1,0.0075385042295908755
isozyme,NOUN,9,0.06784653806631788
isozyme,VERB,1,0.0075385042295908755
israel,ADJ,4,0.030154016918363502
israel,PROPN,1009,7.606350767657194
israeli,ADJ,562,4.236639377030072
israeli,PROPN,27,0.20353961419895364
israelis,PROPN,151,1.1383141386682223
israelite,ADJ,3,0.022615512688772627
israelite,PROPN,1,0.0075385042295908755
israelites,PROPN,9,0.06784653806631788
issuance,NOUN,44,0.3316941861019985
issuance,PROPN,5,0.03769252114795438
issue,ADJ,1,0.0075385042295908755
issue,NOUN,4767,35.9360496624597
issue,PROPN,37,0.2789246564948624
issue,VERB,797,6.008187870983928
issued,NOUN,52,0.3920022199387255
issued,VERB,1,0.0075385042295908755
issued,X,1,0.0075385042295908755
issueless,ADJ,1,0.0075385042295908755
issuer,NOUN,21,0.15830858882140839
issues,PROPN,149,1.1232371302090405
issuing,NOUN,4,0.030154016918363502
issuing,PROPN,1,0.0075385042295908755
issus,PROPN,1,0.0075385042295908755
ist,ADJ,1,0.0075385042295908755
ist,NOUN,7,0.05276952960713613
ist,PROPN,5,0.03769252114795438
istana,PROPN,11,0.08292354652549963
istanbul,PROPN,89,0.670926876433588
isthmian,ADJ,1,0.0075385042295908755
isthmus,NOUN,2,0.015077008459181751
isthmus,PROPN,2,0.015077008459181751
it'll,PRON,1,0.0075385042295908755
it'll,PROPN,1,0.0075385042295908755
it's,CCONJ,1,0.0075385042295908755
it's,DET,2,0.015077008459181751
it's,NUM,1,0.0075385042295908755
it's,PROPN,2,0.015077008459181751
it's,X,2,0.015077008459181751
it,NOUN,76,0.5729263214489065
it,NUM,1,0.0075385042295908755
it,PRON,90,0.6784653806631789
it,PROPN,143,1.0780061048314953
it,PUNCT,5,0.03769252114795438
it,VERB,9,0.06784653806631788
it,X,1,0.0075385042295908755
italia,PROPN,4,0.030154016918363502
italian,ADJ,631,4.756796168871842
italian,NOUN,2,0.015077008459181751
italian,PROPN,91,0.6860038848927696
italian,VERB,1,0.0075385042295908755
italianate,NOUN,1,0.0075385042295908755
italianate,PROPN,12,0.0904620507550905
italianize,VERB,1,0.0075385042295908755
italians,PROPN,77,0.5804648256784974
italic,ADJ,10,0.07538504229590876
italic,NOUN,35,0.26384764803568067
italic,PROPN,2,0.015077008459181751
italicization,NOUN,1,0.0075385042295908755
italicize,VERB,13,0.09800055498468138
italicized,ADJ,2,0.015077008459181751
italicized,PROPN,1,0.0075385042295908755
italics,PROPN,2,0.015077008459181751
italy,NOUN,2,0.015077008459181751
italy,PROPN,499,3.761713610565847
itch,NOUN,7,0.05276952960713613
itch,PROPN,3,0.022615512688772627
itch,VERB,15,0.11307756344386313
itching,NOUN,1,0.0075385042295908755
